Collection,Record,XPath,Content
CDL,02536-metadata.xml,/metadata/idinfo/timeperd/timeinfo/sngdate/caldate,"20021219"
CDL,02536-metadata.xml,/metadata/idinfo/timeperd/current,"publication date"
CDL,02536-metadata.xml,/metadata/idinfo/status/progress,"Complete"
CDL,02536-metadata.xml,/metadata/idinfo/status/update,"As needed"
CDL,02536-metadata.xml,/metadata/idinfo/spdom/bounding/westbc,"-118.938095092773"
CDL,02536-metadata.xml,/metadata/idinfo/spdom/bounding/eastbc,"-118.920570373535"
CDL,02536-metadata.xml,/metadata/idinfo/spdom/bounding/northbc,"34.3058891296387"
CDL,02536-metadata.xml,/metadata/idinfo/spdom/bounding/southbc,"34.2912368774414"
CDL,02536-metadata.xml,/metadata/idinfo/keywords/theme/themekt,"ISO 19115 Topic Category"
CDL,02536-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"drinking water"
CDL,02536-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"health"
CDL,02536-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"contaminants"
CDL,02536-metadata.xml,/metadata/idinfo/keywords/place/placekey,"California"
CDL,02536-metadata.xml,/metadata/idinfo/keywords/place/placekey,"Ventura County"
CDL,02536-metadata.xml,/metadata/idinfo/keywords/place/placekey,"Moorpark"
CDL,02536-metadata.xml,/metadata/idinfo/accconst,"None"
CDL,02536-metadata.xml,/metadata/idinfo/useconst,"None"
CDL,02536-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntorgp/cntorg,"California Department of Public Health, CDPH"
CDL,02536-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntorgp/cntper,"Leah Godsey Walker, P.E. - Chief, Division of Drinking Water and Environmental Management"
CDL,02536-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/addrtype,"mailing"
CDL,02536-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/address,"1615 Capitol Avenue"
CDL,02536-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/city,"Sacramento"
CDL,02536-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/state,"CA"
CDL,02536-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/postal,"95815-5015"
CDL,02536-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/country,"USA"
CDL,02536-metadata.xml,/metadata/spdoinfo/indspref,"Public Land Survey System - California S03.0N20.0W36"
CDL,02536-metadata.xml,/metadata/spref/horizsys/geograph/latres,"8.9831528411952133e-009"
CDL,02536-metadata.xml,/metadata/spref/horizsys/geograph/longres,"8.9831528411952133e-009"
CDL,02536-metadata.xml,/metadata/spref/horizsys/geograph/geogunit,"Decimal Degree"
CDL,02536-metadata.xml,/metadata/spref/horizsys/geodetic/horizdn,"D WGS 1984"
CDL,02536-metadata.xml,/metadata/spref/horizsys/geodetic/ellips,"WGS 1984"
CDL,02536-metadata.xml,/metadata/spref/horizsys/geodetic/semiaxis,"6378137.0"
CDL,02536-metadata.xml,/metadata/spref/horizsys/geodetic/denflat,"298.257223563"
CDL,02536-metadata.xml,/metadata/metainfo/metd,"20120327"
CDL,02536-metadata.xml,/metadata/metainfo/metc/cntinfo/cntorgp/cntorg,"Information Center for the Environment http://ice.ucdavis.edu"
CDL,02536-metadata.xml,/metadata/metainfo/metc/cntinfo/cntorgp/cntper,"Rob Coman"
CDL,02536-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/addrtype,"mailing"
CDL,02536-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/address,"University of California, Davis"
CDL,02536-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/address,"One Shields Avenue"
CDL,02536-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/city,"Davis"
CDL,02536-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/state,"CA"
CDL,02536-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/postal,"95616"
CDL,02536-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/country,"USA"
CDL,02536-metadata.xml,/metadata/metainfo/metstdn,"FGDC Content Standard for Digital Geospatial Metadata"
CDL,02536-metadata.xml,/metadata/metainfo/metstdv,"FGDC-STD-001-1998"
CDL,02589-metadata.xml,/metadata/idinfo/citation/citeinfo/origin,"Napa County"
CDL,02589-metadata.xml,/metadata/idinfo/citation/citeinfo/pubdate,"20021206"
CDL,02589-metadata.xml,/metadata/idinfo/citation/citeinfo/title,"DWSAP Assessment for 2800724-001: MAPES HEIGHTS MUTUAL WATER CO / WELL 01"
CDL,02589-metadata.xml,/metadata/idinfo/citation/citeinfo/pubinfo/pubplace,"Sacramento, CA"
CDL,02589-metadata.xml,/metadata/idinfo/citation/citeinfo/pubinfo/publish,"California Department of Public Health"
CDL,02589-metadata.xml,/metadata/idinfo/citation/citeinfo/onlink,"http://www.cdph.ca.gov/certlic/drinkingwater/Pages/DWSAP.aspx"
CDL,02589-metadata.xml,/metadata/idinfo/descript/abstract,"A source water assessment identifies the vulnerability of the drinking water supply to contamination from typical human activities. The assessments are intended to facilitate and provide the basic information necessary for a local community to develop a program to protect the drinking water supply."
CDL,02589-metadata.xml,/metadata/idinfo/descript/purpose,"An assessment includes a delineation of an area around a drinking water source through which contaminants might move and reach that drinking water supply. Included is an inventory list of activities that might lead to the release of microbiological or chemical contaminants within the delineated area. The California Drinking Water Source Assessment and Protection (DWSAP) Program document, (http://www.cdph.ca.gov/certlic/drinkingwater/documents/DWSAPGuidance/DWSAP_document.pdf) describes procedures for conducting drinking water source assessments. It conveys the goals and objectives that CDPH seeks to accomplish with the DWSAP program, along with methods that are technically appropriate and easily understood."
CDL,02589-metadata.xml,/metadata/idinfo/timeperd/timeinfo/sngdate/caldate,"20021206"
CDL,02589-metadata.xml,/metadata/idinfo/timeperd/current,"publication date"
CDL,02589-metadata.xml,/metadata/idinfo/status/progress,"Complete"
CDL,02589-metadata.xml,/metadata/idinfo/status/update,"As needed"
CDL,02589-metadata.xml,/metadata/idinfo/spdom/bounding/westbc,"-122.595161437988"
CDL,02589-metadata.xml,/metadata/idinfo/spdom/bounding/eastbc,"-122.576812744141"
CDL,02589-metadata.xml,/metadata/idinfo/spdom/bounding/northbc,"38.5782356262207"
CDL,02589-metadata.xml,/metadata/idinfo/spdom/bounding/southbc,"38.5671920776367"
CDL,02589-metadata.xml,/metadata/idinfo/keywords/theme/themekt,"ISO 19115 Topic Category"
CDL,02589-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"drinking water"
CDL,02589-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"health"
CDL,02589-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"contaminants"
CDL,02589-metadata.xml,/metadata/idinfo/keywords/place/placekey,"California"
CDL,02589-metadata.xml,/metadata/idinfo/keywords/place/placekey,"Napa County"
CDL,02589-metadata.xml,/metadata/idinfo/keywords/place/placekey,"Calistoga"
CDL,02589-metadata.xml,/metadata/idinfo/accconst,"None"
CDL,02589-metadata.xml,/metadata/idinfo/useconst,"None"
CDL,02589-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntorgp/cntorg,"California Department of Public Health, CDPH"
CDL,02589-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntorgp/cntper,"Leah Godsey Walker, P.E. - Chief, Division of Drinking Water and Environmental Management"
CDL,02589-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/addrtype,"mailing"
CDL,02589-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/address,"1615 Capitol Avenue"
CDL,02589-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/city,"Sacramento"
CDL,02589-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/state,"CA"
CDL,02589-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/postal,"95815-5015"
CDL,02589-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/country,"USA"
CDL,02589-metadata.xml,/metadata/spdoinfo/indspref,"Public Land Survey System - California M08.0N07.0W01"
CDL,02589-metadata.xml,/metadata/spref/horizsys/geograph/latres,"8.9831528411952133e-009"
CDL,02589-metadata.xml,/metadata/spref/horizsys/geograph/longres,"8.9831528411952133e-009"
CDL,02589-metadata.xml,/metadata/spref/horizsys/geograph/geogunit,"Decimal Degree"
CDL,02589-metadata.xml,/metadata/spref/horizsys/geodetic/horizdn,"D WGS 1984"
CDL,02589-metadata.xml,/metadata/spref/horizsys/geodetic/ellips,"WGS 1984"
CDL,02589-metadata.xml,/metadata/spref/horizsys/geodetic/semiaxis,"6378137.0"
CDL,02589-metadata.xml,/metadata/spref/horizsys/geodetic/denflat,"298.257223563"
CDL,02589-metadata.xml,/metadata/metainfo/metd,"20120327"
CDL,02589-metadata.xml,/metadata/metainfo/metc/cntinfo/cntorgp/cntorg,"Information Center for the Environment http://ice.ucdavis.edu"
CDL,02589-metadata.xml,/metadata/metainfo/metc/cntinfo/cntorgp/cntper,"Rob Coman"
CDL,02589-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/addrtype,"mailing"
CDL,02589-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/address,"University of California, Davis"
CDL,02589-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/address,"One Shields Avenue"
CDL,02589-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/city,"Davis"
CDL,02589-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/state,"CA"
CDL,02589-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/postal,"95616"
CDL,02589-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/country,"USA"
CDL,02589-metadata.xml,/metadata/metainfo/metstdn,"FGDC Content Standard for Digital Geospatial Metadata"
CDL,02589-metadata.xml,/metadata/metainfo/metstdv,"FGDC-STD-001-1998"
CDL,02576-metadata.xml,/metadata/idinfo/citation/citeinfo/origin,"CDPH Sacramento District"
CDL,02576-metadata.xml,/metadata/idinfo/citation/citeinfo/pubdate,"20030421"
CDL,02576-metadata.xml,/metadata/idinfo/citation/citeinfo/title,"DWSAP Assessment for 3110034-004: CHRISTIAN VALLEY PARK CSD / TREATMENT PLANT INFLUENT - RAW"
CDL,02576-metadata.xml,/metadata/idinfo/citation/citeinfo/pubinfo/pubplace,"Sacramento, CA"
CDL,02576-metadata.xml,/metadata/idinfo/citation/citeinfo/pubinfo/publish,"California Department of Public Health"
CDL,02576-metadata.xml,/metadata/idinfo/citation/citeinfo/onlink,"http://www.cdph.ca.gov/certlic/drinkingwater/Pages/DWSAP.aspx"
CDL,02576-metadata.xml,/metadata/idinfo/descript/abstract,"A source water assessment identifies the vulnerability of the drinking water supply to contamination from typical human activities. The assessments are intended to facilitate and provide the basic information necessary for a local community to develop a program to protect the drinking water supply."
CDL,02576-metadata.xml,/metadata/idinfo/descript/purpose,"An assessment includes a delineation of an area around a drinking water source through which contaminants might move and reach that drinking water supply. Included is an inventory list of activities that might lead to the release of microbiological or chemical contaminants within the delineated area. The California Drinking Water Source Assessment and Protection (DWSAP) Program document, (http://www.cdph.ca.gov/certlic/drinkingwater/documents/DWSAPGuidance/DWSAP_document.pdf) describes procedures for conducting drinking water source assessments. It conveys the goals and objectives that CDPH seeks to accomplish with the DWSAP program, along with methods that are technically appropriate and easily understood."
CDL,02576-metadata.xml,/metadata/idinfo/timeperd/timeinfo/sngdate/caldate,"20030421"
CDL,02576-metadata.xml,/metadata/idinfo/timeperd/current,"publication date"
CDL,02576-metadata.xml,/metadata/idinfo/status/progress,"Complete"
CDL,02576-metadata.xml,/metadata/idinfo/status/update,"As needed"
CDL,02576-metadata.xml,/metadata/idinfo/spdom/bounding/westbc,"-121.061027526855"
CDL,02576-metadata.xml,/metadata/idinfo/spdom/bounding/eastbc,"-121.042610168457"
CDL,02576-metadata.xml,/metadata/idinfo/spdom/bounding/northbc,"38.9857978820801"
CDL,02576-metadata.xml,/metadata/idinfo/spdom/bounding/southbc,"38.9712677001953"
CDL,02576-metadata.xml,/metadata/idinfo/keywords/theme/themekt,"ISO 19115 Topic Category"
CDL,02576-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"drinking water"
CDL,02576-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"health"
CDL,02576-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"contaminants"
CDL,02576-metadata.xml,/metadata/idinfo/keywords/place/placekey,"California"
CDL,02576-metadata.xml,/metadata/idinfo/keywords/place/placekey,"Placer County"
CDL,02576-metadata.xml,/metadata/idinfo/keywords/place/placekey,"Auburn"
CDL,02576-metadata.xml,/metadata/idinfo/accconst,"None"
CDL,02576-metadata.xml,/metadata/idinfo/useconst,"None"
CDL,02576-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntorgp/cntorg,"California Department of Public Health, CDPH"
CDL,02576-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntorgp/cntper,"Leah Godsey Walker, P.E. - Chief, Division of Drinking Water and Environmental Management"
CDL,02576-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/addrtype,"mailing"
CDL,02576-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/address,"1615 Capitol Avenue"
CDL,02576-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/city,"Sacramento"
CDL,02576-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/state,"CA"
CDL,02576-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/postal,"95815-5015"
CDL,02576-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/country,"USA"
CDL,02576-metadata.xml,/metadata/spdoinfo/indspref,"Public Land Survey System - California M13.0N08.0E14"
CDL,02576-metadata.xml,/metadata/spref/horizsys/geograph/latres,"8.9831528411952133e-009"
CDL,02576-metadata.xml,/metadata/spref/horizsys/geograph/longres,"8.9831528411952133e-009"
CDL,02576-metadata.xml,/metadata/spref/horizsys/geograph/geogunit,"Decimal Degree"
CDL,02576-metadata.xml,/metadata/spref/horizsys/geodetic/horizdn,"D WGS 1984"
CDL,02576-metadata.xml,/metadata/spref/horizsys/geodetic/ellips,"WGS 1984"
CDL,02576-metadata.xml,/metadata/spref/horizsys/geodetic/semiaxis,"6378137.0"
CDL,02576-metadata.xml,/metadata/spref/horizsys/geodetic/denflat,"298.257223563"
CDL,02576-metadata.xml,/metadata/metainfo/metd,"20120328"
CDL,02576-metadata.xml,/metadata/metainfo/metc/cntinfo/cntorgp/cntorg,"Information Center for the Environment http://ice.ucdavis.edu"
CDL,02576-metadata.xml,/metadata/metainfo/metc/cntinfo/cntorgp/cntper,"Rob Coman"
CDL,02576-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/addrtype,"mailing"
CDL,02576-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/address,"University of California, Davis"
CDL,02576-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/address,"One Shields Avenue"
CDL,02576-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/city,"Davis"
CDL,02576-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/state,"CA"
CDL,02576-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/postal,"95616"
CDL,02576-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/country,"USA"
CDL,02576-metadata.xml,/metadata/metainfo/metstdn,"FGDC Content Standard for Digital Geospatial Metadata"
CDL,02576-metadata.xml,/metadata/metainfo/metstdv,"FGDC-STD-001-1998"
CDL,02523-metadata.xml,/metadata/idinfo/citation/citeinfo/origin,"CDPH Sonoma District"
CDL,02523-metadata.xml,/metadata/idinfo/citation/citeinfo/pubdate,"20030312"
CDL,02523-metadata.xml,/metadata/idinfo/citation/citeinfo/title,"DWSAP Assessment for 4901233-001: IMAGERY ESTATE WINERY / WELL NO. 1"
CDL,02523-metadata.xml,/metadata/idinfo/citation/citeinfo/pubinfo/pubplace,"Sacramento, CA"
CDL,02523-metadata.xml,/metadata/idinfo/citation/citeinfo/pubinfo/publish,"California Department of Public Health"
CDL,02523-metadata.xml,/metadata/idinfo/citation/citeinfo/onlink,"http://www.cdph.ca.gov/certlic/drinkingwater/Pages/DWSAP.aspx"
CDL,02523-metadata.xml,/metadata/idinfo/descript/abstract,"A source water assessment identifies the vulnerability of the drinking water supply to contamination from typical human activities. The assessments are intended to facilitate and provide the basic information necessary for a local community to develop a program to protect the drinking water supply."
CDL,02523-metadata.xml,/metadata/idinfo/descript/purpose,"An assessment includes a delineation of an area around a drinking water source through which contaminants might move and reach that drinking water supply. Included is an inventory list of activities that might lead to the release of microbiological or chemical contaminants within the delineated area. The California Drinking Water Source Assessment and Protection (DWSAP) Program document, (http://www.cdph.ca.gov/certlic/drinkingwater/documents/DWSAPGuidance/DWSAP_document.pdf) describes procedures for conducting drinking water source assessments. It conveys the goals and objectives that CDPH seeks to accomplish with the DWSAP program, along with methods that are technically appropriate and easily understood."
CDL,02523-metadata.xml,/metadata/idinfo/timeperd/timeinfo/sngdate/caldate,"20030312"
CDL,02523-metadata.xml,/metadata/idinfo/timeperd/current,"publication date"
CDL,02523-metadata.xml,/metadata/idinfo/status/progress,"Complete"
CDL,02523-metadata.xml,/metadata/idinfo/status/update,"As needed"
CDL,02523-metadata.xml,/metadata/idinfo/spdom/bounding/westbc,"-122.517753601074"
CDL,02523-metadata.xml,/metadata/idinfo/spdom/bounding/eastbc,"-122.500679016113"
CDL,02523-metadata.xml,/metadata/idinfo/spdom/bounding/northbc,"38.3730392456055"
CDL,02523-metadata.xml,/metadata/idinfo/spdom/bounding/southbc,"38.3583297729492"
CDL,02523-metadata.xml,/metadata/idinfo/keywords/theme/themekt,"ISO 19115 Topic Category"
CDL,02523-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"drinking water"
CDL,02523-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"health"
CDL,02523-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"contaminants"
CDL,02523-metadata.xml,/metadata/idinfo/keywords/place/placekey,"California"
CDL,02523-metadata.xml,/metadata/idinfo/keywords/place/placekey,"Sonoma County"
CDL,02523-metadata.xml,/metadata/idinfo/keywords/place/placekey,"Glen Ellen"
CDL,02523-metadata.xml,/metadata/idinfo/accconst,"None"
CDL,02523-metadata.xml,/metadata/idinfo/useconst,"None"
CDL,02523-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntorgp/cntorg,"California Department of Public Health, CDPH"
CDL,02523-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntorgp/cntper,"Leah Godsey Walker, P.E. - Chief, Division of Drinking Water and Environmental Management"
CDL,02523-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/addrtype,"mailing"
CDL,02523-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/address,"1615 Capitol Avenue"
CDL,02523-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/city,"Sacramento"
CDL,02523-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/state,"CA"
CDL,02523-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/postal,"95815-5015"
CDL,02523-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/country,"USA"
CDL,02523-metadata.xml,/metadata/spdoinfo/indspref,"Public Land Survey System - California M06.0N06.0W15"
CDL,02523-metadata.xml,/metadata/spref/horizsys/geograph/latres,"8.9831528411952133e-009"
CDL,02523-metadata.xml,/metadata/spref/horizsys/geograph/longres,"8.9831528411952133e-009"
CDL,02523-metadata.xml,/metadata/spref/horizsys/geograph/geogunit,"Decimal Degree"
CDL,02523-metadata.xml,/metadata/spref/horizsys/geodetic/horizdn,"D WGS 1984"
CDL,02523-metadata.xml,/metadata/spref/horizsys/geodetic/ellips,"WGS 1984"
CDL,02523-metadata.xml,/metadata/spref/horizsys/geodetic/semiaxis,"6378137.0"
CDL,02523-metadata.xml,/metadata/spref/horizsys/geodetic/denflat,"298.257223563"
CDL,02523-metadata.xml,/metadata/metainfo/metd,"20120328"
CDL,02523-metadata.xml,/metadata/metainfo/metc/cntinfo/cntorgp/cntorg,"Information Center for the Environment http://ice.ucdavis.edu"
CDL,02523-metadata.xml,/metadata/metainfo/metc/cntinfo/cntorgp/cntper,"Rob Coman"
CDL,02523-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/addrtype,"mailing"
CDL,02523-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/address,"University of California, Davis"
CDL,02523-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/address,"One Shields Avenue"
CDL,02523-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/city,"Davis"
CDL,02523-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/state,"CA"
CDL,02523-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/postal,"95616"
CDL,02523-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/country,"USA"
CDL,02523-metadata.xml,/metadata/metainfo/metstdn,"FGDC Content Standard for Digital Geospatial Metadata"
CDL,02523-metadata.xml,/metadata/metainfo/metstdv,"FGDC-STD-001-1998"
CDL,02571-metadata.xml,/metadata/idinfo/citation/citeinfo/origin,"Shasta County"
CDL,02571-metadata.xml,/metadata/idinfo/citation/citeinfo/pubdate,"20011127"
CDL,02571-metadata.xml,/metadata/idinfo/citation/citeinfo/title,"DWSAP Assessment for 4500180-001: MILLVILLE ELEMENTARY SCHOOL / WELL 01"
CDL,02571-metadata.xml,/metadata/idinfo/citation/citeinfo/pubinfo/pubplace,"Sacramento, CA"
CDL,02571-metadata.xml,/metadata/idinfo/citation/citeinfo/pubinfo/publish,"California Department of Public Health"
CDL,02571-metadata.xml,/metadata/idinfo/citation/citeinfo/onlink,"http://www.cdph.ca.gov/certlic/drinkingwater/Pages/DWSAP.aspx"
CDL,02571-metadata.xml,/metadata/idinfo/descript/abstract,"A source water assessment identifies the vulnerability of the drinking water supply to contamination from typical human activities. The assessments are intended to facilitate and provide the basic information necessary for a local community to develop a program to protect the drinking water supply."
CDL,02571-metadata.xml,/metadata/idinfo/descript/purpose,"An assessment includes a delineation of an area around a drinking water source through which contaminants might move and reach that drinking water supply. Included is an inventory list of activities that might lead to the release of microbiological or chemical contaminants within the delineated area. The California Drinking Water Source Assessment and Protection (DWSAP) Program document, (http://www.cdph.ca.gov/certlic/drinkingwater/documents/DWSAPGuidance/DWSAP_document.pdf) describes procedures for conducting drinking water source assessments. It conveys the goals and objectives that CDPH seeks to accomplish with the DWSAP program, along with methods that are technically appropriate and easily understood."
CDL,02571-metadata.xml,/metadata/idinfo/timeperd/timeinfo/sngdate/caldate,"20011127"
CDL,02571-metadata.xml,/metadata/idinfo/timeperd/current,"publication date"
CDL,02571-metadata.xml,/metadata/idinfo/status/progress,"Complete"
CDL,02571-metadata.xml,/metadata/idinfo/status/update,"As needed"
CDL,02571-metadata.xml,/metadata/idinfo/spdom/bounding/westbc,"-122.182006835938"
CDL,02571-metadata.xml,/metadata/idinfo/spdom/bounding/eastbc,"-122.162727355957"
CDL,02571-metadata.xml,/metadata/idinfo/spdom/bounding/northbc,"40.5637092590332"
CDL,02571-metadata.xml,/metadata/idinfo/spdom/bounding/southbc,"40.5492935180664"
CDL,02571-metadata.xml,/metadata/idinfo/keywords/theme/themekt,"ISO 19115 Topic Category"
CDL,02571-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"drinking water"
CDL,02571-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"health"
CDL,02571-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"contaminants"
CDL,02571-metadata.xml,/metadata/idinfo/keywords/place/placekey,"California"
CDL,02571-metadata.xml,/metadata/idinfo/keywords/place/placekey,"Shasta County"
CDL,02571-metadata.xml,/metadata/idinfo/keywords/place/placekey,"Millville"
CDL,02571-metadata.xml,/metadata/idinfo/accconst,"None"
CDL,02571-metadata.xml,/metadata/idinfo/useconst,"None"
CDL,02571-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntorgp/cntorg,"California Department of Public Health, CDPH"
CDL,02571-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntorgp/cntper,"Leah Godsey Walker, P.E. - Chief, Division of Drinking Water and Environmental Management"
CDL,02571-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/addrtype,"mailing"
CDL,02571-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/address,"1615 Capitol Avenue"
CDL,02571-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/city,"Sacramento"
CDL,02571-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/state,"CA"
CDL,02571-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/postal,"95815-5015"
CDL,02571-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/country,"USA"
CDL,02571-metadata.xml,/metadata/spdoinfo/indspref,"Public Land Survey System - California M31.0N03.0W11"
CDL,02571-metadata.xml,/metadata/spref/horizsys/geograph/latres,"8.9831528411952133e-009"
CDL,02571-metadata.xml,/metadata/spref/horizsys/geograph/longres,"8.9831528411952133e-009"
CDL,02571-metadata.xml,/metadata/spref/horizsys/geograph/geogunit,"Decimal Degree"
CDL,02571-metadata.xml,/metadata/spref/horizsys/geodetic/horizdn,"D WGS 1984"
CDL,02571-metadata.xml,/metadata/spref/horizsys/geodetic/ellips,"WGS 1984"
CDL,02571-metadata.xml,/metadata/spref/horizsys/geodetic/semiaxis,"6378137.0"
CDL,02571-metadata.xml,/metadata/spref/horizsys/geodetic/denflat,"298.257223563"
CDL,02571-metadata.xml,/metadata/metainfo/metd,"20120314"
CDL,02571-metadata.xml,/metadata/metainfo/metc/cntinfo/cntorgp/cntorg,"Information Center for the Environment http://ice.ucdavis.edu"
CDL,02571-metadata.xml,/metadata/metainfo/metc/cntinfo/cntorgp/cntper,"Rob Coman"
CDL,02571-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/addrtype,"mailing"
CDL,02571-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/address,"University of California, Davis"
CDL,02571-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/address,"One Shields Avenue"
CDL,02571-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/city,"Davis"
CDL,02571-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/state,"CA"
CDL,02571-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/postal,"95616"
CDL,02571-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/country,"USA"
CDL,02571-metadata.xml,/metadata/metainfo/metstdn,"FGDC Content Standard for Digital Geospatial Metadata"
CDL,02571-metadata.xml,/metadata/metainfo/metstdv,"FGDC-STD-001-1998"
CDL,02524-metadata.xml,/metadata/idinfo/citation/citeinfo/origin,"CDPH Sacramento District"
CDL,02524-metadata.xml,/metadata/idinfo/citation/citeinfo/pubdate,"20030423"
CDL,02524-metadata.xml,/metadata/idinfo/citation/citeinfo/title,"DWSAP Assessment for 3410022-002: OLYMPIA MOBILODGE / WELL 02 - SOUT WELL"
CDL,02524-metadata.xml,/metadata/idinfo/citation/citeinfo/pubinfo/pubplace,"Sacramento, CA"
CDL,02524-metadata.xml,/metadata/idinfo/citation/citeinfo/pubinfo/publish,"California Department of Public Health"
CDL,02524-metadata.xml,/metadata/idinfo/citation/citeinfo/onlink,"http://www.cdph.ca.gov/certlic/drinkingwater/Pages/DWSAP.aspx"
